"Plot Title: 20574421_VAUL_2"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 20574421_duplicate, SEN S/N: 20574421)","Temp, °C (LGR S/N: 20574421_duplicate, SEN S/N: 20574421)","Abs Pres Barom., kPa (LGR S/N: 20574425, SEN S/N: 20574425)","Water Level, meters (LGR S/N: null)"
15954,08/07/21 06:25:00 AM,99.638,9.176,,197.815
15955,08/07/21 06:30:00 AM,99.638,9.176,98.629,197.815
15956,08/07/21 06:35:00 AM,99.638,9.176,,197.815
15957,08/07/21 06:40:00 AM,99.638,9.176,,197.815
15958,08/07/21 06:45:00 AM,99.647,9.176,98.626,197.816
15959,08/07/21 06:50:00 AM,99.638,9.176,,197.815
15960,08/07/21 06:55:00 AM,99.638,9.176,,197.814
15961,08/07/21 07:00:00 AM,99.638,9.176,98.637,197.814
15962,08/07/21 07:05:00 AM,99.638,9.176,,197.814
15963,08/07/21 07:10:00 AM,99.638,9.176,,197.814
15964,08/07/21 07:15:00 AM,99.638,9.176,98.637,197.814
15965,08/07/21 07:20:00 AM,99.638,9.176,,197.814
15966,08/07/21 07:25:00 AM,99.638,9.176,,197.814
15967,08/07/21 07:30:00 AM,99.647,9.176,98.640,197.815
15968,08/07/21 07:35:00 AM,99.638,9.176,,197.813
15969,08/07/21 07:40:00 AM,99.638,9.176,,197.813
15970,08/07/21 07:45:00 AM,99.657,9.176,98.646,197.815
15971,08/07/21 07:50:00 AM,99.666,9.176,,197.815
15972,08/07/21 07:55:00 AM,99.657,9.176,,197.814
15973,08/07/21 08:00:00 AM,99.666,9.176,98.657,197.815
15974,08/07/21 08:05:00 AM,99.666,9.176,,197.815
15975,08/07/21 08:10:00 AM,99.675,9.176,,197.816
15976,08/07/21 08:15:00 AM,99.657,9.176,98.652,197.814
15977,08/07/21 08:20:00 AM,99.657,9.176,,197.814
15978,08/07/21 08:25:00 AM,99.657,9.176,,197.814
15979,08/07/21 08:30:00 AM,99.651,9.077,98.657,197.813
15980,08/07/21 08:35:00 AM,99.647,9.176,,197.813
15981,08/07/21 08:40:00 AM,99.666,9.176,,197.814
15982,08/07/21 08:45:00 AM,99.657,9.176,98.662,197.813
15983,08/07/21 08:50:00 AM,99.641,9.077,,197.811
15984,08/07/21 08:55:00 AM,99.632,9.077,,197.810
15985,08/07/21 09:00:00 AM,99.641,9.077,98.673,197.811
15986,08/07/21 09:05:00 AM,99.660,9.077,,197.812
15987,08/07/21 09:10:00 AM,99.651,9.077,,197.810
15988,08/07/21 09:15:00 AM,99.669,9.077,98.689,197.812
15989,08/07/21 09:20:00 AM,99.688,9.077,,197.814
15990,08/07/21 09:25:00 AM,99.669,9.077,,197.813
15991,08/07/21 09:30:00 AM,99.669,9.077,98.674,197.813
15992,08/07/21 09:35:00 AM,99.669,9.077,,197.813
15993,08/07/21 09:40:00 AM,99.669,9.077,,197.812
15994,08/07/21 09:45:00 AM,99.679,9.077,98.687,197.813
15995,08/07/21 09:50:00 AM,99.679,9.077,,197.814
15996,08/07/21 09:55:00 AM,99.669,9.077,,197.813
15997,08/07/21 10:00:00 AM,99.679,9.077,98.669,197.815
15998,08/07/21 10:05:00 AM,99.679,9.077,,197.815
15999,08/07/21 10:10:00 AM,99.679,9.077,,197.814
16000,08/07/21 10:15:00 AM,99.679,9.077,98.676,197.814
16001,08/07/21 10:20:00 AM,99.669,9.077,,197.814
16002,08/07/21 10:25:00 AM,99.679,9.077,,197.815
16003,08/07/21 10:30:00 AM,99.669,9.077,98.660,197.815
16004,08/07/21 10:35:00 AM,99.669,9.077,,197.815
16005,08/07/21 10:40:00 AM,99.688,9.077,,197.816
16006,08/07/21 10:45:00 AM,99.679,9.077,98.665,197.815
16007,08/07/21 10:50:00 AM,99.669,9.077,,197.814
16008,08/07/21 10:55:00 AM,99.679,9.077,,197.815
16009,08/07/21 11:00:00 AM,99.679,9.077,98.670,197.815
16010,08/07/21 11:05:00 AM,99.669,9.077,,197.814
16011,08/07/21 11:10:00 AM,99.679,9.077,,197.815
16012,08/07/21 11:15:00 AM,99.669,9.077,98.659,197.815
16013,08/07/21 11:20:00 AM,99.669,9.077,,197.815
16014,08/07/21 11:25:00 AM,99.660,9.077,,197.814
16015,08/07/21 11:30:00 AM,99.669,9.077,98.663,197.814
16016,08/07/21 11:35:00 AM,99.669,9.077,,197.814
16017,08/07/21 11:40:00 AM,99.679,9.077,,197.815
16018,08/07/21 11:45:00 AM,99.669,9.077,98.668,197.814
16019,08/07/21 11:50:00 AM,99.660,9.077,,197.813
16020,08/07/21 11:55:00 AM,99.669,9.077,,197.814
16021,08/07/21 12:00:00 PM,99.669,9.077,98.665,197.814
16022,08/07/21 12:05:00 PM,99.669,9.077,,197.814
16023,08/07/21 12:10:00 PM,99.669,9.077,,197.814
16024,08/07/21 12:15:00 PM,99.679,9.077,98.668,197.815
16025,08/07/21 12:20:00 PM,99.669,9.077,,197.814
16026,08/07/21 12:25:00 PM,99.669,9.077,,197.814
16027,08/07/21 12:30:00 PM,99.660,9.077,98.663,197.814
16028,08/07/21 12:35:00 PM,99.660,9.077,,197.814
16029,08/07/21 12:40:00 PM,99.669,9.077,,197.814
16030,08/07/21 12:45:00 PM,99.669,9.077,98.663,197.814
16031,08/07/21 12:50:00 PM,99.669,9.077,,197.814
16032,08/07/21 12:55:00 PM,99.679,9.077,,197.815
16033,08/07/21 01:00:00 PM,99.660,9.077,98.666,197.813
16034,08/07/21 01:05:00 PM,99.669,9.077,,197.815
16035,08/07/21 01:10:00 PM,99.669,9.077,,197.815
16036,08/07/21 01:15:00 PM,99.660,9.077,98.653,197.815
16037,08/07/21 01:20:00 PM,99.660,9.077,,197.815
16038,08/07/21 01:25:00 PM,99.660,9.077,,197.815
16039,08/07/21 01:30:00 PM,99.641,9.077,98.641,197.814
16040,08/07/21 01:35:00 PM,99.651,9.077,,197.815
16041,08/07/21 01:40:00 PM,99.641,9.077,,197.814
16042,08/07/21 01:45:00 PM,99.651,9.077,98.639,197.815
16043,08/07/21 01:50:00 PM,99.660,9.077,,197.816
16044,08/07/21 01:55:00 PM,99.641,9.077,,197.815
16045,08/07/21 02:00:00 PM,99.651,9.077,98.628,197.816
16046,08/07/21 02:05:00 PM,99.651,9.077,,197.816
16047,08/07/21 02:10:00 PM,99.651,9.077,,197.815
16048,08/07/21 02:15:00 PM,99.632,9.077,98.646,197.812
16049,08/07/21 02:20:00 PM,99.651,9.077,,197.815
16050,08/07/21 02:25:00 PM,99.641,9.077,,197.815
16051,08/07/21 02:30:00 PM,99.641,9.077,98.621,197.816
16052,08/07/21 02:35:00 PM,99.641,9.077,,197.816
16053,08/07/21 02:40:00 PM,99.623,9.077,,197.815
16054,08/07/21 02:45:00 PM,99.623,9.077,98.613,197.815
16055,08/07/21 02:50:00 PM,99.638,9.176,,197.816
16056,08/07/21 02:55:00 PM,99.629,9.176,,197.815
16057,08/07/21 03:00:00 PM,99.629,9.176,98.613,197.815
16058,08/07/21 03:05:00 PM,99.619,9.176,,197.815
16059,08/07/21 03:10:00 PM,99.629,9.176,,197.816
16060,08/07/21 03:15:00 PM,99.629,9.176,98.606,197.816
16061,08/07/21 03:20:00 PM,99.610,9.176,,197.815
16062,08/07/21 03:25:00 PM,99.601,9.176,,197.814
16063,08/07/21 03:30:00 PM,99.601,9.176,98.592,197.815
16064,08/07/21 03:35:00 PM,99.601,9.176,,197.815
16065,08/07/21 03:40:00 PM,99.591,9.176,,197.814
16066,08/07/21 03:45:00 PM,99.591,9.176,98.583,197.815
16067,08/07/21 03:50:00 PM,99.591,9.176,,197.816
16068,08/07/21 03:55:00 PM,99.582,9.176,,197.816
16069,08/07/21 04:00:00 PM,99.573,9.176,98.549,197.816
16070,08/07/21 04:05:00 PM,99.582,9.176,,197.818
16071,08/07/21 04:10:00 PM,99.563,9.176,,197.816
16072,08/07/21 04:15:00 PM,99.563,9.176,98.538,197.816
16073,08/07/21 04:20:00 PM,99.554,9.176,,197.816
16074,08/07/21 04:25:00 PM,99.554,9.176,,197.816
16075,08/07/21 04:30:00 PM,99.554,9.176,98.523,197.817
16076,08/07/21 04:35:00 PM,99.545,9.176,,197.817
16077,08/07/21 04:40:00 PM,99.535,9.176,,197.816
16078,08/07/21 04:45:00 PM,99.526,9.176,98.505,197.816
16079,08/07/21 04:50:00 PM,99.517,9.176,,197.815
16080,08/07/21 04:55:00 PM,99.523,9.275,,197.816
16081,08/07/21 05:00:00 PM,99.513,9.275,98.504,197.815
16082,08/07/21 05:05:00 PM,99.504,9.275,,197.814
16083,08/07/21 05:10:00 PM,99.504,9.275,,197.814
16084,08/07/21 05:15:00 PM,99.513,9.275,98.497,197.815
16085,08/07/21 05:20:00 PM,99.513,9.275,,197.816
16086,08/07/21 05:25:00 PM,99.504,9.275,,197.815
16087,08/07/21 05:30:00 PM,99.504,9.275,98.493,197.815
16088,08/07/21 05:35:00 PM,99.495,9.275,,197.814
16089,08/07/21 05:40:00 PM,99.495,9.275,,197.815
16090,08/07/21 05:45:00 PM,99.495,9.275,98.484,197.815
16091,08/07/21 05:50:00 PM,99.485,9.275,,197.814
16092,08/07/21 05:55:00 PM,99.495,9.275,,197.815
16093,08/07/21 06:00:00 PM,99.485,9.275,98.480,197.814
16094,08/07/21 06:05:00 PM,99.485,9.275,,197.815
16095,08/07/21 06:10:00 PM,99.485,9.275,,197.815
16096,08/07/21 06:15:00 PM,99.476,9.275,98.466,197.815
16097,08/07/21 06:20:00 PM,99.476,9.275,,197.815
16098,08/07/21 06:25:00 PM,99.467,9.275,,197.815
16099,08/07/21 06:30:00 PM,99.467,9.275,98.451,197.815
16100,08/07/21 06:35:00 PM,99.457,9.275,,197.815
16101,08/07/21 06:40:00 PM,99.448,9.275,,197.815
16102,08/07/21 06:45:00 PM,99.448,9.275,98.422,197.816
16103,08/07/21 06:50:00 PM,99.439,9.275,,197.816
16104,08/07/21 06:55:00 PM,99.429,9.275,,197.815
16105,08/07/21 07:00:00 PM,99.420,9.275,98.409,197.815
16106,08/07/21 07:05:00 PM,99.420,9.275,,197.815
16107,08/07/21 07:10:00 PM,99.420,9.275,,197.815
16108,08/07/21 07:15:00 PM,99.411,9.275,98.404,197.815
16109,08/07/21 07:20:00 PM,99.411,9.275,,197.815
16110,08/07/21 07:25:00 PM,99.401,9.275,,197.815
16111,08/07/21 07:30:00 PM,99.383,9.275,98.380,197.814
16112,08/07/21 07:35:00 PM,99.392,9.275,,197.816
16113,08/07/21 07:40:00 PM,99.383,9.275,,197.815
16114,08/07/21 07:45:00 PM,99.383,9.275,98.362,197.816
16115,08/07/21 07:50:00 PM,99.364,9.275,,197.815
16116,08/07/21 07:55:00 PM,99.364,9.275,,197.815
16117,08/07/21 08:00:00 PM,99.364,9.275,98.345,197.816
16118,08/07/21 08:05:00 PM,99.355,9.275,,197.815
16119,08/07/21 08:10:00 PM,99.355,9.275,,197.816
16120,08/07/21 08:15:00 PM,99.355,9.275,98.331,197.816
16121,08/07/21 08:20:00 PM,99.355,9.275,,197.816
16122,08/07/21 08:25:00 PM,99.373,9.275,,197.818
16123,08/07/21 08:30:00 PM,99.364,9.275,98.329,197.817
16124,08/07/21 08:35:00 PM,99.355,9.275,,197.816
16125,08/07/21 08:40:00 PM,99.355,9.275,,197.815
16126,08/07/21 08:45:00 PM,99.345,9.275,98.344,197.814
16127,08/07/21 08:50:00 PM,99.345,9.275,,197.815
16128,08/07/21 08:55:00 PM,99.345,9.275,,197.816
16129,08/07/21 09:00:00 PM,99.349,9.176,98.316,197.817
16130,08/07/21 09:05:00 PM,99.349,9.176,,197.818
16131,08/07/21 09:10:00 PM,99.349,9.176,,197.818
16132,08/07/21 09:15:00 PM,99.339,9.176,98.305,197.817
16133,08/07/21 09:20:00 PM,99.339,9.176,,197.817
16134,08/07/21 09:25:00 PM,99.330,9.176,,197.817
16135,08/07/21 09:30:00 PM,99.321,9.176,98.301,197.816
16136,08/07/21 09:35:00 PM,99.330,9.176,,197.817
16137,08/07/21 09:40:00 PM,99.321,9.176,,197.816
16138,08/07/21 09:45:00 PM,99.321,9.176,98.301,197.816
16139,08/07/21 09:50:00 PM,99.321,9.176,,197.816
16140,08/07/21 09:55:00 PM,99.321,9.176,,197.816
16141,08/07/21 10:00:00 PM,99.330,9.176,98.293,197.818
16142,08/07/21 10:05:00 PM,99.330,9.176,,197.818
16143,08/07/21 10:10:00 PM,99.339,9.176,,197.819
16144,08/07/21 10:15:00 PM,99.330,9.176,98.292,197.818
16145,08/07/21 10:20:00 PM,99.321,9.176,,197.818
16146,08/07/21 10:25:00 PM,99.311,9.176,,197.817
16147,08/07/21 10:30:00 PM,99.302,9.176,98.269,197.817
16148,08/07/21 10:35:00 PM,99.311,9.176,,197.818
16149,08/07/21 10:40:00 PM,99.311,9.176,,197.818
16150,08/07/21 10:45:00 PM,99.302,9.176,98.265,197.818
16151,08/07/21 10:50:00 PM,99.302,9.176,,197.817
16152,08/07/21 10:55:00 PM,99.302,9.176,,197.817
16153,08/07/21 11:00:00 PM,99.283,9.176,98.274,197.815
16154,08/07/21 11:05:00 PM,99.293,9.176,,197.817
16155,08/07/21 11:10:00 PM,99.287,9.077,,197.818
16156,08/07/21 11:15:00 PM,99.277,9.077,98.232,197.818
16157,08/07/21 11:20:00 PM,99.277,9.077,,197.818
16158,08/07/21 11:25:00 PM,99.277,9.077,,197.818
16159,08/07/21 11:30:00 PM,99.259,9.077,98.244,197.815
16160,08/07/21 11:35:00 PM,99.268,9.077,,197.816
16161,08/07/21 11:40:00 PM,99.268,9.077,,197.817
16162,08/07/21 11:45:00 PM,99.249,9.077,98.238,197.815
16163,08/07/21 11:50:00 PM,99.249,9.077,,197.816
16164,08/07/21 11:55:00 PM,99.259,9.077,,197.817
16165,08/08/21 12:00:00 AM,99.249,9.077,98.219,197.817
16166,08/08/21 12:05:00 AM,99.240,9.077,,197.817
16167,08/08/21 12:10:00 AM,99.240,9.077,,197.818
16168,08/08/21 12:15:00 AM,99.231,9.077,98.186,197.818
16169,08/08/21 12:20:00 AM,99.221,9.077,,197.818
16170,08/08/21 12:25:00 AM,99.212,9.077,,197.817
16171,08/08/21 12:30:00 AM,99.203,9.077,98.181,197.816
16172,08/08/21 12:35:00 AM,99.193,9.077,,197.815
16173,08/08/21 12:40:00 AM,99.193,9.077,,197.816
16174,08/08/21 12:45:00 AM,99.193,9.077,98.171,197.816
16175,08/08/21 12:50:00 AM,99.193,9.077,,197.817
16176,08/08/21 12:55:00 AM,99.193,9.077,,197.818
16177,08/08/21 01:00:00 AM,99.169,8.978,98.141,197.817
16178,08/08/21 01:05:00 AM,99.169,8.978,,197.816
16179,08/08/21 01:10:00 AM,99.178,8.978,,197.817
16180,08/08/21 01:15:00 AM,99.178,8.978,98.151,197.817
16181,08/08/21 01:20:00 AM,99.187,8.978,,197.817
16182,08/08/21 01:25:00 AM,99.178,8.978,,197.816
16183,08/08/21 01:30:00 AM,99.178,8.978,98.156,197.816
16184,08/08/21 01:35:00 AM,99.178,8.978,,197.816
16185,08/08/21 01:40:00 AM,99.178,8.978,,197.816
16186,08/08/21 01:45:00 AM,99.178,8.978,98.153,197.816
16187,08/08/21 01:50:00 AM,99.187,8.978,,197.818
16188,08/08/21 01:55:00 AM,99.187,8.978,,197.818
16189,08/08/21 02:00:00 AM,99.178,8.978,98.147,197.817
16190,08/08/21 02:05:00 AM,99.178,8.978,,197.817
16191,08/08/21 02:10:00 AM,99.187,8.978,,197.817
16192,08/08/21 02:15:00 AM,99.178,8.978,98.154,197.816
16193,08/08/21 02:20:00 AM,99.169,8.978,,197.817
16194,08/08/21 02:25:00 AM,99.169,8.978,,197.818
16195,08/08/21 02:30:00 AM,99.159,8.978,98.119,197.818
16196,08/08/21 02:35:00 AM,99.169,8.978,,197.819
16197,08/08/21 02:40:00 AM,99.150,8.978,,197.818
16198,08/08/21 02:45:00 AM,99.141,8.978,98.109,197.817
16199,08/08/21 02:50:00 AM,99.125,8.879,,197.815
16200,08/08/21 02:55:00 AM,99.135,8.879,,197.816
16201,08/08/21 03:00:00 AM,99.125,8.879,98.111,197.815
16202,08/08/21 03:05:00 AM,99.125,8.879,,197.816
16203,08/08/21 03:10:00 AM,99.116,8.879,,197.815
16204,08/08/21 03:15:00 AM,99.116,8.879,98.100,197.815
16205,08/08/21 03:20:00 AM,99.107,8.879,,197.815
16206,08/08/21 03:25:00 AM,99.107,8.879,,197.816
16207,08/08/21 03:30:00 AM,99.088,8.879,98.072,197.815
16208,08/08/21 03:35:00 AM,99.088,8.879,,197.816
16209,08/08/21 03:40:00 AM,99.069,8.879,,197.815
16210,08/08/21 03:45:00 AM,99.069,8.879,98.045,197.816
16211,08/08/21 03:50:00 AM,99.060,8.879,,197.816
16212,08/08/21 03:55:00 AM,99.069,8.879,,197.817
16213,08/08/21 04:00:00 AM,99.051,8.879,98.033,197.816
16214,08/08/21 04:05:00 AM,99.041,8.879,,197.815
16215,08/08/21 04:10:00 AM,99.041,8.879,,197.816
16216,08/08/21 04:15:00 AM,99.032,8.879,98.015,197.816
16217,08/08/21 04:20:00 AM,99.017,8.779,,197.815
16218,08/08/21 04:25:00 AM,99.007,8.779,,197.815
16219,08/08/21 04:30:00 AM,98.998,8.779,97.987,197.815
16220,08/08/21 04:35:00 AM,98.998,8.779,,197.815
16221,08/08/21 04:40:00 AM,98.989,8.779,,197.814
16222,08/08/21 04:45:00 AM,98.998,8.779,97.981,197.816
16223,08/08/21 04:50:00 AM,98.970,8.779,,197.813
16224,08/08/21 04:55:00 AM,98.979,8.779,,197.815
16225,08/08/21 05:00:00 AM,98.979,8.779,97.962,197.816
16226,08/08/21 05:05:00 AM,98.961,8.779,,197.814
16227,08/08/21 05:10:00 AM,98.951,8.779,,197.813
16228,08/08/21 05:15:00 AM,98.961,8.779,97.953,197.815
16229,08/08/21 05:20:00 AM,98.951,8.779,,197.814
16230,08/08/21 05:25:00 AM,98.942,8.779,,197.814
16231,08/08/21 05:30:00 AM,98.942,8.779,97.931,197.815
16232,08/08/21 05:35:00 AM,98.927,8.680,,197.814
16233,08/08/21 05:40:00 AM,98.917,8.680,,197.813
16234,08/08/21 05:45:00 AM,98.917,8.680,97.919,197.814
16235,08/08/21 05:50:00 AM,98.927,8.680,,197.815
16236,08/08/21 05:55:00 AM,98.917,8.680,,197.815
16237,08/08/21 06:00:00 AM,98.927,8.680,97.895,197.817
16238,08/08/21 06:05:00 AM,98.908,8.680,,197.815
16239,08/08/21 06:10:00 AM,98.908,8.680,,197.815
16240,08/08/21 06:15:00 AM,98.899,8.680,97.890,197.815
16241,08/08/21 06:20:00 AM,98.899,8.680,,197.815
16242,08/08/21 06:25:00 AM,98.880,8.680,,197.813
16243,08/08/21 06:30:00 AM,98.889,8.680,97.886,197.814
16244,08/08/21 06:35:00 AM,98.880,8.680,,197.814
16245,08/08/21 06:40:00 AM,98.871,8.680,,197.814
16246,08/08/21 06:45:00 AM,98.861,8.680,97.862,197.814
16247,08/08/21 06:50:00 AM,98.861,8.680,,197.814
16248,08/08/21 06:55:00 AM,98.852,8.680,,197.813
16249,08/08/21 07:00:00 AM,98.852,8.680,97.852,197.814
16250,08/08/21 07:05:00 AM,98.852,8.680,,197.815
16251,08/08/21 07:10:00 AM,98.843,8.680,,197.815
16252,08/08/21 07:15:00 AM,98.833,8.680,97.825,197.815
16253,08/08/21 07:20:00 AM,98.824,8.680,,197.814
16254,08/08/21 07:25:00 AM,98.824,8.680,,197.815
16255,08/08/21 07:30:00 AM,98.809,8.581,97.812,197.814
16256,08/08/21 07:35:00 AM,98.818,8.581,,197.815
16257,08/08/21 07:40:00 AM,98.799,8.581,,197.813
16258,08/08/21 07:45:00 AM,98.809,8.581,97.803,197.814
16259,08/08/21 07:50:00 AM,98.809,8.581,,197.814
16260,08/08/21 07:55:00 AM,98.799,8.581,,197.813
16261,08/08/21 08:00:00 AM,98.790,8.581,97.805,197.812
16262,08/08/21 08:05:00 AM,98.790,8.581,,197.813
16263,08/08/21 08:10:00 AM,98.790,8.581,,197.813
16264,08/08/21 08:15:00 AM,98.771,8.581,97.797,197.811
16265,08/08/21 08:20:00 AM,98.781,8.581,,197.813
16266,08/08/21 08:25:00 AM,98.762,8.581,,197.811
16267,08/08/21 08:30:00 AM,98.762,8.581,97.786,197.811
16268,08/08/21 08:35:00 AM,98.771,8.581,,197.813
16269,08/08/21 08:40:00 AM,98.753,8.581,,197.812
16270,08/08/21 08:45:00 AM,98.753,8.581,97.757,197.813
16271,08/08/21 08:50:00 AM,98.743,8.581,,197.812
16272,08/08/21 08:55:00 AM,98.734,8.581,,197.810
16273,08/08/21 09:00:00 AM,98.743,8.581,97.775,197.811
16274,08/08/21 09:05:00 AM,98.734,8.581,,197.810
16275,08/08/21 09:10:00 AM,98.725,8.581,,197.810
16276,08/08/21 09:15:00 AM,98.715,8.581,97.754,197.810
16277,08/08/21 09:20:00 AM,98.706,8.581,,197.810
16278,08/08/21 09:25:00 AM,98.706,8.581,,197.811
16279,08/08/21 09:30:00 AM,98.687,8.581,97.730,197.809
16280,08/08/21 09:35:00 AM,98.694,8.680,,197.810
16281,08/08/21 09:40:00 AM,98.703,8.680,,197.812
16282,08/08/21 09:45:00 AM,98.694,8.680,97.723,197.811
16283,08/08/21 09:50:00 AM,98.684,8.680,,197.811
16284,08/08/21 09:55:00 AM,98.684,8.680,,197.812
16285,08/08/21 10:00:00 AM,98.675,8.680,97.694,197.812
16286,08/08/21 10:05:00 AM,98.666,8.680,,197.811
16287,08/08/21 10:10:00 AM,98.656,8.680,,197.810
16288,08/08/21 10:15:00 AM,98.656,8.680,97.687,197.811
16289,08/08/21 10:20:00 AM,98.647,8.680,,197.810
16290,08/08/21 10:25:00 AM,98.647,8.680,,197.811
16291,08/08/21 10:30:00 AM,98.628,8.680,97.665,197.810
16292,08/08/21 10:35:00 AM,98.628,8.680,,197.811
16293,08/08/21 10:40:00 AM,98.628,8.680,,197.812
16294,08/08/21 10:45:00 AM,98.619,8.680,97.635,197.812
16295,08/08/21 10:50:00 AM,98.610,8.680,,197.811
16296,08/08/21 10:55:00 AM,98.610,8.680,,197.811
16297,08/08/21 11:00:00 AM,98.600,8.680,97.634,197.810
16298,08/08/21 11:05:00 AM,98.591,8.680,,197.810
16299,08/08/21 11:10:00 AM,98.572,8.680,,197.809
16300,08/08/21 11:15:00 AM,98.582,8.680,97.613,197.811
16301,08/08/21 11:20:00 AM,98.563,8.680,,197.810
16302,08/08/21 11:25:00 AM,98.554,8.680,,197.810
16303,08/08/21 11:30:00 AM,98.544,8.680,97.579,197.810
16304,08/08/21 11:35:00 AM,98.550,8.779,,197.811
16305,08/08/21 11:40:00 AM,98.550,8.779,,197.812
16306,08/08/21 11:45:00 AM,98.532,8.779,97.564,197.811
16307,08/08/21 11:50:00 AM,98.522,8.779,,197.810
16308,08/08/21 11:55:00 AM,98.522,8.779,,197.810
16309,08/08/21 12:00:00 PM,98.541,8.779,97.556,197.812
16310,08/08/21 12:05:00 PM,98.513,8.779,,197.810
16311,08/08/21 12:10:00 PM,98.513,8.779,,197.811
16312,08/08/21 12:15:00 PM,98.513,8.779,97.538,197.811
16313,08/08/21 12:20:00 PM,98.504,8.779,,197.811
16314,08/08/21 12:25:00 PM,98.494,8.779,,197.810
16315,08/08/21 12:30:00 PM,98.494,8.779,97.530,197.810
16316,08/08/21 12:35:00 PM,98.476,8.779,,197.809
16317,08/08/21 12:40:00 PM,98.476,8.779,,197.810
16318,08/08/21 12:45:00 PM,98.466,8.779,97.509,197.809
16319,08/08/21 12:50:00 PM,98.457,8.779,,197.809
16320,08/08/21 12:55:00 PM,98.448,8.779,,197.809
16321,08/08/21 01:00:00 PM,98.439,8.779,97.490,197.809
16322,08/08/21 01:05:00 PM,98.439,8.779,,197.809
16323,08/08/21 01:10:00 PM,98.439,8.779,,197.810
16324,08/08/21 01:15:00 PM,98.429,8.779,97.475,197.809
16325,08/08/21 01:20:00 PM,98.429,8.779,,197.809
16326,08/08/21 01:25:00 PM,98.420,8.779,,197.808
16327,08/08/21 01:30:00 PM,98.429,8.779,97.472,197.809
16328,08/08/21 01:35:00 PM,98.420,8.779,,197.809
16329,08/08/21 01:40:00 PM,98.411,8.779,,197.808
16330,08/08/21 01:45:00 PM,98.411,8.779,97.466,197.808
16331,08/08/21 01:50:00 PM,98.401,8.779,,197.808
16332,08/08/21 01:55:00 PM,98.392,8.779,,197.808
16333,08/08/21 02:00:00 PM,98.392,8.779,97.437,197.809
16334,08/08/21 02:05:00 PM,98.392,8.779,,197.811
16335,08/08/21 02:10:00 PM,98.373,8.779,,197.810
16336,08/08/21 02:15:00 PM,98.373,8.779,97.390,197.812
16337,08/08/21 02:20:00 PM,98.392,8.779,,197.813
16338,08/08/21 02:25:00 PM,98.373,8.779,,197.811
16339,08/08/21 02:30:00 PM,98.373,8.779,97.410,197.810
16340,08/08/21 02:35:00 PM,98.364,8.779,,197.810
16341,08/08/21 02:40:00 PM,98.355,8.779,,197.811
16342,08/08/21 02:45:00 PM,98.351,8.879,97.371,197.812
16343,08/08/21 02:50:00 PM,98.342,8.879,,197.812
16344,08/08/21 02:55:00 PM,98.342,8.879,,197.813
16345,08/08/21 03:00:00 PM,98.323,8.879,97.345,197.812
16346,08/08/21 03:05:00 PM,98.314,8.879,,197.811
16347,08/08/21 03:10:00 PM,98.305,8.879,,197.810
16348,08/08/21 03:15:00 PM,98.305,8.879,97.337,197.811
16349,08/08/21 03:20:00 PM,98.314,8.879,,197.812
16350,08/08/21 03:25:00 PM,98.305,8.879,,197.811
16351,08/08/21 03:30:00 PM,98.295,8.879,97.324,197.811
16352,08/08/21 03:35:00 PM,98.286,8.879,,197.811
16353,08/08/21 03:40:00 PM,98.267,8.879,,197.810
16354,08/08/21 03:45:00 PM,98.277,8.879,97.296,197.812
16355,08/08/21 03:50:00 PM,98.258,8.879,,197.810
16356,08/08/21 03:55:00 PM,98.258,8.879,,197.810
16357,08/08/21 04:00:00 PM,98.258,8.879,97.298,197.810
16358,08/08/21 04:05:00 PM,98.239,8.879,,197.809
16359,08/08/21 04:10:00 PM,98.239,8.879,,197.809
16360,08/08/21 04:15:00 PM,98.230,8.879,97.274,197.809
16361,08/08/21 04:20:00 PM,98.221,8.879,,197.809
16362,08/08/21 04:25:00 PM,98.211,8.879,,197.809
16363,08/08/21 04:30:00 PM,98.221,8.879,97.253,197.811
16364,08/08/21 04:35:00 PM,98.221,8.879,,197.810
16365,08/08/21 04:40:00 PM,98.221,8.879,,197.810
16366,08/08/21 04:45:00 PM,98.211,8.879,97.257,197.809
16367,08/08/21 04:50:00 PM,98.221,8.879,,197.811
16368,08/08/21 04:55:00 PM,98.202,8.879,,197.810
16369,08/08/21 05:00:00 PM,98.183,8.879,97.233,197.809
16370,08/08/21 05:05:00 PM,98.174,8.879,,197.808
16371,08/08/21 05:10:00 PM,98.183,8.879,,197.809
16372,08/08/21 05:15:00 PM,98.174,8.879,97.227,197.808
16373,08/08/21 05:20:00 PM,98.174,8.879,,197.809
16374,08/08/21 05:25:00 PM,98.165,8.879,,197.809
16375,08/08/21 05:30:00 PM,98.165,8.879,97.203,197.810
16376,08/08/21 05:35:00 PM,98.146,8.879,,197.809
16377,08/08/21 05:40:00 PM,98.137,8.879,,197.809
16378,08/08/21 05:45:00 PM,98.128,8.879,97.168,197.810
16379,08/08/21 05:50:00 PM,98.128,8.879,,197.810
16380,08/08/21 05:55:00 PM,98.128,8.879,,197.811
16381,08/08/21 06:00:00 PM,98.109,8.879,97.152,197.809
16382,08/08/21 06:05:00 PM,98.128,8.879,,197.812
16383,08/08/21 06:10:00 PM,98.100,8.879,,197.809
16384,08/08/21 06:15:00 PM,98.100,8.879,97.146,197.809
16385,08/08/21 06:20:00 PM,98.100,8.879,,197.809
